獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號
1,4,7,13,17,18,22,28,31,33,38,43,44,46,48,65,68,73,74,80,33
8,17,25,27,31,32,33,36,37,38,42,46,48,50,56,57,58,59,62,70,36
4,10,14,17,22,27,28,31,34,41,43,45,50,55,60,71,72,76,77,79,50
10,15,19,21,22,29,30,34,35,42,43,55,65,69,70,72,74,75,77,80,65
3,16,23,24,26,32,38,39,40,43,46,47,57,59,60,61,62,71,76,80,32
1,5,10,25,26,28,32,34,37,40,41,48,50,60,62,64,67,70,72,79,67
1,3,5,7,8,16,17,18,30,37,48,49,54,58,61,62,64,67,77,78,61
1,12,13,15,16,17,19,25,29,34,38,42,47,51,53,57,61,66,68,80,19
1,7,8,16,21,31,38,44,50,52,53,55,56,63,66,72,74,76,77,78,31
7,12,14,22,23,24,26,34,39,41,42,55,58,60,65,66,67,68,77,78,66
2,6,15,16,20,23,25,39,41,48,49,51,52,61,62,64,66,71,73,80,23
1,2,4,10,18,20,22,24,26,27,28,29,42,46,49,58,68,72,76,78,24
1,16,20,22,24,27,34,35,43,47,48,53,56,61,64,65,69,72,77,80,64
2,8,9,11,19,22,27,28,34,38,44,47,48,49,51,54,56,59,74,78,2
6,8,10,13,19,22,24,32,33,34,36,39,42,43,50,57,59,60,63,70,57
2,4,12,16,22,23,28,29,30,32,40,42,46,48,50,51,61,63,65,76,23
2,9,12,18,21,24,28,37,39,41,47,55,59,61,64,66,69,73,75,80,21
4,8,10,14,21,22,24,30,36,47,48,51,53,57,58,61,64,67,71,79,47
1,7,8,13,22,31,32,34,36,42,43,48,50,51,53,57,58,61,64,75,8
1,9,10,19,26,28,30,34,38,40,41,45,46,49,53,61,65,74,77,78,61
12,15,19,21,24,25,27,32,37,39,44,47,50,53,55,65,67,70,71,77,24
3,12,20,21,23,25,34,35,42,47,49,56,57,60,61,62,66,67,78,80,42
4,6,22,23,25,26,30,33,35,37,39,40,46,50,55,61,66,75,79,80,50
1,3,7,9,14,18,23,25,27,33,37,39,40,43,45,46,52,56,57,74,25
2,4,10,20,26,27,36,40,41,42,43,45,49,54,58,60,68,73,74,75,74
1,3,5,19,29,32,33,34,39,42,44,52,60,61,62,64,65,75,76,77,60
1,2,7,9,19,23,25,30,32,39,40,41,43,44,48,56,63,67,72,75,25
3,7,9,10,13,15,16,22,25,29,33,35,41,42,47,59,60,62,70,73,73
5,11,13,15,16,21,28,34,41,42,45,47,50,52,63,67,73,75,79,80,5
7,8,12,13,17,23,25,27,29,31,42,51,56,61,67,68,70,71,72,75,70
1,2,11,13,14,18,24,26,31,32,40,41,43,44,54,56,60,61,65,78,1
5,8,12,13,20,21,36,41,42,43,49,51,58,59,61,63,69,75,77,78,36
4,8,11,19,23,26,34,39,51,57,58,59,66,67,70,71,72,73,75,78,39
3,6,9,11,12,14,15,21,22,27,29,32,44,48,58,59,60,64,70,80,22
3,5,8,9,12,15,20,22,23,30,34,42,45,61,62,63,65,66,69,71,66
6,7,11,17,26,29,30,36,38,41,50,55,60,63,65,68,70,72,77,80,30
2,6,11,17,18,19,20,27,33,34,39,40,44,48,52,54,60,61,75,80,11
4,7,16,17,18,19,21,23,28,41,43,51,52,56,57,61,63,69,77,78,43
1,3,11,16,18,26,32,33,34,49,50,54,59,60,63,64,68,75,76,79,63
4,10,14,16,19,24,30,31,36,39,41,43,44,45,48,51,52,54,68,72,24
1,9,14,21,22,25,29,31,33,36,41,42,55,59,65,69,72,74,78,79,9
1,6,8,12,16,18,35,39,41,43,49,50,55,58,60,63,70,74,76,80,35
2,8,14,16,17,18,19,23,26,28,30,36,37,44,56,57,59,65,74,80,65
10,11,13,18,19,20,22,24,28,31,36,48,55,60,62,67,70,73,74,77,36
4,12,19,22,25,26,27,35,42,43,44,46,50,51,54,58,61,62,66,77,54
7,8,9,16,20,28,29,30,43,44,45,46,48,50,53,59,69,70,75,76,75
4,10,11,15,19,21,32,35,36,37,44,45,53,54,59,62,65,66,75,79,10
3,6,7,9,12,19,20,25,26,28,31,33,39,44,48,63,65,74,75,79,28
4,5,13,14,18,19,26,27,28,34,47,50,57,58,59,60,63,69,72,78,34
1,2,4,14,17,20,27,37,43,46,53,57,59,61,65,66,67,70,75,76,59
1,7,9,14,18,19,22,24,27,34,35,38,51,58,60,61,64,66,78,79,19
4,6,8,15,18,19,25,27,28,31,38,40,41,42,45,46,63,64,66,69,28
3,4,5,6,16,17,23,27,28,29,36,38,40,43,53,55,56,60,69,78,6
1,2,14,18,19,20,22,27,29,30,32,36,39,43,45,53,57,58,61,72,1
6,8,12,15,17,19,21,23,49,55,58,59,63,64,65,67,70,77,79,80,64
7,11,16,17,19,27,29,30,31,37,39,40,42,47,48,59,62,63,77,79,16
4,6,17,18,20,23,27,28,29,30,33,38,44,47,52,58,61,67,69,76,28
4,5,6,8,14,21,26,30,38,40,43,47,49,57,61,62,72,73,75,79,21
1,5,15,16,21,27,29,32,33,34,35,41,45,47,51,52,58,64,76,79,41
3,4,5,18,21,27,28,30,32,33,34,35,40,41,52,61,62,63,68,72,62
2,4,7,11,16,17,23,26,34,36,44,48,55,56,63,68,73,75,76,77,26
2,9,16,25,27,33,36,38,41,44,50,52,59,67,69,70,71,73,75,77,69
1,5,14,16,21,23,28,38,55,56,60,61,63,65,66,69,71,75,76,80,65
2,4,5,11,16,17,20,28,29,30,33,36,42,43,52,62,64,69,71,76,16
1,4,8,13,14,15,21,22,27,33,34,38,54,56,57,60,61,62,64,76,22
2,4,5,6,12,13,15,16,19,24,28,32,33,35,43,47,50,57,67,70,13
11,16,17,18,19,20,25,26,28,36,43,49,50,51,54,59,62,67,73,79,73
8,10,11,12,14,16,18,25,27,29,30,32,33,37,46,50,61,67,70,79,12
1,28,29,32,39,40,50,51,52,54,57,58,59,60,68,69,72,74,78,80,32
1,14,21,23,26,31,37,39,42,43,46,47,49,54,56,58,66,70,75,76,1
1,10,14,18,20,24,26,27,28,30,35,43,46,49,51,54,59,62,79,80,35
5,13,15,25,27,28,29,30,31,32,36,38,41,42,44,55,56,66,68,71,29
2,6,12,15,16,24,26,28,33,34,37,44,48,49,51,58,59,61,64,68,2
3,7,8,13,16,21,24,34,38,42,44,49,50,55,66,68,69,71,72,73,8
1,9,10,14,17,23,24,30,35,36,39,44,49,50,53,56,58,66,68,69,24
2,5,9,11,23,35,36,37,43,49,51,54,55,57,62,66,68,72,75,77,77
5,13,19,22,26,33,35,37,43,44,45,54,55,57,59,61,63,66,76,79,66
4,9,13,28,35,41,43,47,51,54,55,57,58,64,65,69,70,74,75,79,4
2,6,7,11,12,15,22,29,33,38,42,43,46,47,49,53,58,64,65,72,72
12,15,18,20,25,27,29,30,33,36,37,39,47,49,50,51,52,53,72,79,47
10,13,14,22,29,36,43,48,50,52,53,55,58,59,60,63,66,67,70,74,55
2,3,4,8,9,18,22,32,33,37,38,39,40,50,51,55,67,72,75,77,2
3,6,9,10,11,26,33,35,37,38,44,49,51,53,56,62,67,73,77,78,9
7,8,10,18,19,21,26,27,36,39,46,47,49,57,58,59,69,71,76,80,18
8,13,14,17,21,30,32,33,35,42,44,48,58,59,62,75,76,77,78,79,62
3,5,12,14,17,19,22,32,33,36,38,39,42,45,51,53,62,63,64,75,64
4,8,10,15,17,20,21,36,39,43,46,48,54,63,64,65,70,73,76,79,20
2,9,19,20,25,26,27,28,38,41,43,45,57,58,65,67,72,76,79,80,27
1,2,4,7,9,21,27,28,29,37,50,53,54,56,60,62,69,73,77,78,62
13,22,23,24,34,38,41,43,49,54,57,62,63,64,69,70,74,76,77,79,63
3,4,5,7,8,9,18,20,28,29,30,38,51,56,57,58,61,64,71,77,9
8,9,10,11,21,24,27,37,38,39,42,43,45,47,49,61,62,63,68,71,42
3,8,10,13,18,26,30,38,42,43,53,55,62,65,66,70,73,77,78,79,73
2,3,13,15,18,19,21,24,29,38,39,40,41,42,51,55,58,62,67,77,15
7,8,10,14,16,22,37,38,40,41,47,57,59,60,64,65,67,69,73,79,67
1,4,5,9,11,12,14,19,23,24,29,34,52,60,65,71,72,75,76,79,60
3,10,15,16,17,22,28,29,31,38,42,44,46,48,56,59,63,66,76,79,17
1,2,22,25,33,38,41,42,50,55,61,62,67,69,72,74,75,76,78,79,55
2,5,7,9,14,18,21,22,23,25,53,58,62,63,70,71,72,73,78,79,79
3,9,15,20,21,26,30,36,38,40,46,51,52,53,55,60,62,66,68,77,3
5,14,18,21,23,27,31,32,33,35,38,39,41,43,47,66,67,69,76,79,69
3,4,9,14,15,23,24,29,33,38,39,45,46,52,56,64,68,75,76,78,33
7,10,11,15,19,22,24,29,35,38,41,49,51,60,61,64,67,68,72,79,15
1,3,8,10,11,13,14,17,23,24,28,34,37,46,47,51,55,61,63,74,24
3,5,6,19,20,21,22,23,26,30,41,42,45,48,50,58,63,73,74,78,45
2,7,9,17,21,22,30,33,36,39,42,50,55,56,57,61,71,75,76,78,55
3,10,13,17,18,24,27,31,35,40,41,42,50,51,54,55,59,62,66,76,51
7,8,13,16,19,27,28,31,35,41,42,43,44,46,51,58,59,67,71,78,42
6,11,21,22,24,27,33,37,43,46,49,51,53,55,60,62,66,67,73,75,73
1,2,5,13,14,20,21,33,34,41,43,48,49,50,66,71,72,74,79,80,33
13,19,24,29,36,38,39,44,48,55,56,60,62,64,67,71,72,73,77,79,39
2,10,14,15,16,19,20,21,23,28,32,43,50,53,54,60,63,74,76,77,32
4,5,6,7,8,12,16,17,40,42,50,51,55,56,64,68,69,70,78,80,80
1,7,9,11,17,20,24,40,43,44,46,49,53,56,59,62,63,64,74,78,56
14,18,29,30,36,39,41,51,54,56,58,62,65,70,71,72,75,77,78,80,54
3,7,11,14,16,18,19,20,34,35,36,40,54,57,60,61,65,67,70,71,40
1,2,7,10,11,12,13,15,23,31,33,34,37,42,46,49,53,57,61,67,34
2,8,16,17,20,22,26,27,29,32,37,45,48,52,60,61,66,73,75,76,32
6,8,14,20,21,25,26,29,32,37,48,49,52,58,59,67,69,70,75,76,32
8,11,14,22,27,29,30,34,36,37,39,43,47,49,53,55,66,71,77,78,55
6,8,9,13,14,17,21,30,32,40,44,47,49,60,61,64,66,68,70,80,66
4,9,10,11,18,24,29,31,37,41,45,49,51,53,60,64,65,67,74,75,31
1,10,11,12,21,23,26,27,30,40,42,44,46,49,56,58,60,75,76,79,58
2,4,8,11,13,28,31,33,34,35,41,44,46,54,58,63,65,68,69,78,2
3,4,12,16,17,22,26,32,39,40,57,60,61,67,68,71,72,75,77,78,22
2,4,9,12,15,16,17,21,23,26,37,39,40,41,46,48,49,52,67,79,12
2,4,5,9,15,17,19,20,21,25,32,34,40,42,45,48,53,56,59,74,17
1,3,8,11,12,18,22,25,27,30,42,49,56,57,58,59,67,70,73,79,30
3,5,20,23,24,31,38,40,42,45,48,54,60,62,63,69,72,73,74,75,45
1,2,5,7,11,13,22,24,30,32,36,47,49,50,54,56,61,63,71,77,77
4,6,12,23,24,25,28,32,39,46,52,53,56,59,61,69,72,73,77,79,39
3,18,23,24,28,38,39,41,47,49,51,54,55,62,69,70,71,74,75,78,18
2,7,12,15,18,21,26,32,37,41,43,44,52,57,60,67,69,70,73,77,57
4,5,12,13,18,21,23,24,34,38,49,58,59,65,67,71,72,76,79,80,76
12,15,17,19,21,24,28,36,37,42,48,49,54,58,59,61,62,63,68,78,21
2,9,13,15,19,20,21,22,25,36,40,42,47,49,51,52,53,57,66,79,49
11,15,21,22,24,25,26,33,36,42,45,47,48,54,56,66,71,72,73,79,22
6,9,14,17,20,23,24,28,30,32,33,39,44,46,47,56,59,64,75,80,39
3,4,5,6,8,16,23,28,30,31,37,41,46,48,53,54,62,64,70,71,62
1,5,6,8,11,21,22,24,26,28,35,36,37,47,58,59,63,65,70,80,24
2,3,14,19,21,28,35,38,39,42,43,48,56,60,65,69,74,76,78,79,19
1,3,9,10,11,15,18,21,23,31,34,38,44,47,57,58,59,60,66,77,59
6,11,15,16,18,23,24,29,33,40,47,50,53,54,58,62,63,68,69,78,69
2,5,9,11,12,16,20,22,27,42,44,47,55,57,65,67,72,74,77,78,65
2,4,7,17,25,27,30,32,35,38,39,51,53,57,60,62,67,68,69,72,72
2,8,23,26,27,32,33,35,36,44,47,51,54,60,61,66,67,72,76,78,60
1,9,12,16,19,22,30,45,46,47,53,57,58,62,66,70,71,72,73,74,66
2,6,7,9,12,18,23,25,27,37,39,42,46,54,63,67,73,75,77,80,27
5,9,14,22,23,29,30,31,32,33,36,41,43,47,49,56,58,73,74,75,58
2,3,5,11,13,21,37,38,39,44,47,61,62,65,66,67,69,70,72,73,72
2,15,28,31,33,36,39,40,43,47,54,57,59,66,67,68,70,75,76,79,76
2,5,9,23,26,29,35,36,41,45,46,50,54,59,60,61,66,69,73,79,5
1,10,17,19,20,25,30,36,37,38,39,42,48,53,55,56,64,67,77,79,38
6,12,14,16,24,27,33,35,44,46,50,51,55,58,65,68,75,76,77,79,50
3,6,12,13,27,31,36,40,46,51,52,60,66,69,70,72,73,77,78,79,12
1,3,5,6,20,21,32,36,42,43,51,52,53,63,67,70,72,75,77,80,72
1,11,13,21,28,31,35,41,42,44,50,51,53,55,57,61,63,64,72,80,31
2,9,13,21,24,30,34,39,43,49,50,52,55,57,59,60,62,68,72,76,50
5,6,8,10,14,16,18,19,25,27,33,36,41,50,54,59,74,76,78,80,16
6,8,13,16,23,29,32,35,40,41,46,48,56,58,62,65,67,71,73,75,58
2,18,21,22,26,30,37,42,45,47,51,52,56,58,59,60,63,64,79,80,63
1,6,15,16,18,22,29,43,45,49,50,51,56,57,60,66,68,70,73,74,29
1,2,4,6,12,14,17,19,21,22,24,38,52,62,63,65,72,77,79,80,14
3,5,17,18,24,29,35,39,43,46,54,58,59,60,67,68,69,71,74,78,68
3,4,14,19,26,28,29,34,36,39,40,44,47,52,55,59,61,67,74,79,28
1,9,10,15,17,19,20,24,35,36,47,55,56,65,66,68,69,71,77,79,15
3,6,8,16,18,19,22,30,41,42,47,51,54,61,63,64,68,72,73,79,16
1,3,13,16,18,19,25,28,31,32,33,41,46,49,53,62,67,71,72,80,33
8,11,13,16,18,19,23,24,27,28,29,36,38,39,46,59,65,72,77,80,80
5,9,14,16,21,22,27,33,35,43,44,55,56,61,66,72,74,75,77,79,35
3,4,5,6,9,14,17,25,35,36,38,44,47,58,60,69,75,77,78,79,79
2,4,9,21,24,28,29,32,33,36,38,44,48,53,55,65,71,76,78,80,48
9,11,13,20,21,23,30,33,41,48,53,54,59,68,71,72,75,77,78,80,53
1,2,12,19,21,27,30,31,36,44,46,51,52,53,56,63,64,67,71,77,53
2,4,7,11,12,19,22,24,28,33,38,41,56,67,68,69,70,73,75,79,70
1,6,8,12,18,21,23,24,33,40,42,47,48,54,60,62,64,67,70,76,48
2,5,9,10,16,22,23,24,26,35,36,40,41,47,48,63,68,73,77,80,48
5,8,10,11,15,16,22,27,29,32,38,39,40,43,60,66,68,74,76,78,27
1,2,5,7,14,21,22,23,25,29,31,38,45,47,48,50,58,61,64,73,38
1,3,5,8,11,15,20,21,26,29,30,31,33,42,43,47,55,63,74,76,42
7,14,18,20,21,27,33,34,35,47,51,52,56,57,58,59,62,64,69,77,57
4,9,10,12,17,18,20,25,28,33,36,39,40,43,54,60,71,73,76,77,77
4,6,16,22,25,29,32,35,36,37,39,41,43,44,45,48,51,53,73,80,22
6,7,15,16,21,24,30,31,35,52,54,58,61,63,71,73,76,78,79,80,7
3,6,7,11,14,18,19,20,22,24,28,38,45,47,51,54,60,62,63,71,63
4,10,11,13,17,18,20,23,28,29,30,35,59,64,66,70,73,75,77,78,13
1,8,12,17,21,28,32,39,44,46,47,48,51,54,60,67,69,72,77,80,67
2,5,9,18,22,24,30,37,38,40,47,63,65,70,74,75,76,77,79,80,37
5,7,13,27,32,37,40,45,49,54,60,65,67,70,72,74,75,76,77,79,67
8,10,19,21,22,25,30,32,39,40,48,52,55,57,68,69,70,71,73,74,73
4,6,13,19,21,24,28,30,32,37,38,41,55,58,60,64,71,75,77,79,71
1,3,12,22,29,30,35,37,42,44,45,46,47,48,51,55,59,71,77,78,47
6,7,11,24,26,29,32,35,39,40,47,49,53,57,67,68,74,77,79,80,47
5,6,11,13,14,17,25,26,36,37,38,43,51,58,61,68,69,70,71,73,13
17,22,24,25,28,30,33,45,48,49,57,59,60,66,67,71,72,77,79,80,60
2,7,9,11,12,15,23,24,29,34,37,38,42,47,51,56,58,62,64,74,23
3,5,13,15,16,20,24,26,27,34,39,41,59,65,67,69,71,72,74,76,34
7,11,22,25,37,39,51,52,58,59,60,61,62,63,65,66,68,70,71,74,25
7,10,11,15,20,23,24,27,28,39,51,53,57,59,64,65,70,72,77,80,65
4,8,13,16,18,19,24,26,29,30,40,41,47,49,51,68,72,75,78,80,13
1,4,5,6,11,12,33,35,43,44,46,49,52,57,58,63,69,71,78,79,4
4,15,17,19,20,23,27,28,32,35,45,46,48,54,62,63,66,72,74,80,63
3,4,8,9,13,16,30,36,38,43,45,52,55,58,64,65,67,69,72,77,77
7,11,20,21,28,30,34,35,40,45,47,50,55,58,66,68,71,72,73,78,78
2,3,4,5,10,12,17,25,31,35,37,41,44,52,57,59,64,72,73,75,44
5,6,8,10,14,17,29,32,33,37,41,42,47,49,56,58,64,72,75,78,29
4,10,12,16,18,21,24,26,28,35,36,38,45,48,52,55,56,59,60,75,16
1,4,9,21,25,27,35,37,39,42,43,52,53,57,58,61,70,75,76,80,61
4,6,14,20,23,27,29,30,31,36,39,44,49,50,53,60,62,66,70,78,4
2,9,12,14,16,18,23,31,32,33,34,41,42,45,46,49,52,56,60,78,33
2,3,21,22,25,29,35,36,38,45,48,53,56,66,68,70,71,74,78,80,71
4,10,11,17,26,27,29,36,40,45,48,53,57,60,63,64,67,68,69,72,17
2,4,6,7,11,14,16,24,31,34,39,42,51,54,57,63,69,70,77,78,6
2,4,6,10,12,17,22,31,32,36,37,38,50,53,62,64,67,69,71,76,6
3,4,6,17,19,24,27,30,31,33,35,37,39,50,55,56,61,63,73,79,19
9,14,17,19,22,23,26,30,31,33,37,41,44,46,47,60,61,66,77,78,41
9,11,12,16,21,23,28,32,40,50,56,60,61,62,64,67,69,72,75,77,72
3,11,12,13,19,21,32,36,37,42,43,49,52,58,59,60,62,66,69,78,69
5,13,14,16,22,23,29,36,50,51,55,56,60,62,65,70,73,75,79,80,65
1,19,30,32,38,39,41,42,43,45,47,48,55,57,58,64,72,74,77,79,42
2,8,9,16,21,25,26,27,29,32,33,34,43,47,48,50,53,74,76,78,74
5,14,15,22,25,26,28,33,34,38,42,46,61,62,63,64,66,70,76,78,61
1,4,5,7,14,25,27,30,35,36,37,39,40,44,46,47,54,65,69,78,7
3,10,17,19,27,29,32,41,47,53,56,60,61,63,64,67,69,73,74,75,61
12,14,15,17,23,32,34,36,40,43,44,49,58,61,62,64,70,75,77,80,34
9,23,25,26,28,29,40,42,46,50,52,58,59,61,64,70,71,72,73,78,59
1,10,19,20,35,40,41,43,44,48,54,55,56,58,59,60,61,72,74,76,35
6,10,15,19,22,25,30,31,34,35,39,44,57,59,63,65,68,72,77,78,6
4,9,11,14,15,17,19,22,24,30,31,33,34,44,50,55,65,73,75,79,65
11,15,18,20,21,23,24,26,29,38,46,53,56,57,62,65,68,69,75,76,53
3,13,17,20,26,30,33,36,39,40,47,51,54,57,60,64,71,75,78,79,54
6,7,9,10,13,15,19,22,27,30,31,40,49,52,59,63,70,76,78,79,76
9,15,20,28,32,33,43,46,48,49,50,52,57,58,61,64,65,71,75,79,28
3,6,7,11,14,23,26,27,29,33,35,38,44,46,49,52,65,66,68,80,65
6,9,12,15,17,23,24,25,32,58,60,62,65,66,71,73,74,75,76,79,23
4,5,6,13,18,19,21,26,28,36,43,44,47,51,63,64,69,72,76,78,26
4,6,9,11,18,25,26,27,30,37,39,48,50,52,59,61,63,65,78,80,9
1,7,8,9,12,13,17,28,29,33,40,42,56,64,68,70,72,74,79,80,8
1,2,3,8,11,16,22,23,24,29,32,36,40,45,54,55,59,65,68,77,23
2,3,11,18,20,21,33,37,41,43,45,46,49,50,56,66,68,73,75,79,45
1,2,5,6,11,12,24,33,34,36,37,42,43,44,51,55,61,64,70,73,6
3,5,7,10,13,17,21,22,29,30,31,36,42,50,55,68,69,71,73,76,36
4,7,8,20,22,23,25,32,33,34,36,40,58,59,60,61,64,72,73,79,58
10,30,31,32,33,34,36,40,45,46,49,51,54,55,60,65,66,68,72,80,10
1,5,10,22,25,28,31,33,36,44,46,58,61,62,68,70,72,75,78,80,62
15,16,19,24,28,30,31,32,36,37,40,42,44,61,64,68,72,76,77,80,31
3,12,13,19,21,25,28,29,30,32,33,35,37,61,64,66,67,69,72,75,29
1,7,13,14,17,18,19,20,33,35,43,53,55,58,61,64,68,70,73,75,19
1,2,7,10,12,15,23,30,34,47,51,52,57,59,60,61,68,72,74,78,30
2,10,11,12,15,17,19,22,24,30,37,42,49,57,62,64,67,75,77,78,78
6,7,14,20,22,24,31,34,39,40,43,45,47,53,57,58,63,65,69,72,45
6,7,8,15,16,17,20,33,40,41,44,46,50,57,60,62,69,72,78,79,46
4,10,16,17,29,41,43,52,54,57,61,62,64,65,66,68,72,77,78,79,77
5,8,12,13,14,17,27,29,37,39,40,41,42,43,46,49,51,66,67,80,17
6,19,23,24,25,27,28,32,34,50,53,55,56,57,62,68,71,74,77,78,23
2,3,4,8,11,13,14,19,20,29,32,34,42,45,46,53,54,65,74,80,13
8,13,18,21,22,26,31,37,39,45,46,48,53,58,65,66,67,76,78,79,8
1,7,9,19,21,27,29,30,32,34,37,40,41,43,45,51,53,64,75,79,53
1,4,7,8,14,16,17,28,29,32,34,37,41,43,44,50,51,55,70,80,37
2,3,5,7,9,10,16,17,22,30,32,42,43,47,48,50,53,68,70,74,2
3,4,8,14,19,25,34,40,45,47,49,50,52,53,54,59,64,66,75,77,45
1,3,6,8,9,13,15,18,21,34,35,38,46,47,54,60,61,66,72,77,47
9,10,14,15,30,32,34,36,39,40,42,44,45,51,55,57,70,72,75,79,75
3,6,7,16,18,19,22,24,38,41,42,43,51,52,53,58,59,60,66,79,43
3,6,9,15,20,25,32,40,42,44,48,49,53,55,58,62,63,68,71,77,53
1,10,13,14,15,23,25,27,34,39,40,43,57,59,65,66,68,69,75,80,75
4,5,13,14,18,20,22,27,28,31,36,38,42,45,50,64,67,69,73,78,18
2,4,9,13,14,20,21,28,29,40,41,46,56,58,62,67,73,74,79,80,4
6,11,14,15,21,23,28,32,37,39,40,55,57,58,61,63,65,68,78,79,21
3,6,8,16,20,23,24,26,41,48,52,53,58,60,62,63,68,74,76,79,63
3,4,6,8,11,16,23,24,28,37,38,52,59,63,64,67,70,74,75,78,3
7,9,13,20,22,24,26,29,33,35,40,44,48,51,55,63,64,70,77,80,13
2,4,5,6,10,13,16,19,21,22,31,37,39,45,55,60,61,65,67,74,13
7,9,10,14,16,19,21,36,37,43,44,46,47,49,58,59,61,65,69,74,59
4,11,13,20,21,27,30,41,42,46,48,49,50,52,56,57,58,66,77,79,42
3,6,8,13,15,18,23,25,32,37,44,47,50,59,60,63,65,67,68,70,50
1,4,8,12,14,17,18,22,30,39,40,41,42,60,66,68,70,73,74,75,14
2,3,9,10,11,18,22,31,34,36,41,42,43,47,48,51,52,58,64,73,51
5,15,17,26,28,30,39,41,42,43,44,50,52,53,54,59,61,63,68,80,68
5,7,15,28,34,35,38,40,44,45,46,48,58,59,60,61,62,67,73,80,67
13,15,20,23,28,30,32,33,39,51,52,53,55,57,59,67,73,75,76,80,73
1,2,3,6,13,19,23,27,29,32,35,44,48,58,62,65,69,73,74,75,27
3,11,13,29,31,37,38,43,44,47,48,49,59,61,62,63,75,77,78,80,3
11,14,18,20,22,33,35,41,43,48,51,53,56,65,67,70,72,74,75,79,35
6,8,12,13,19,26,34,35,36,40,42,49,53,59,66,71,73,74,78,80,6
3,8,9,11,14,16,17,22,24,28,30,39,42,43,46,49,53,57,70,78,8
4,13,27,32,36,37,38,40,42,54,58,59,61,62,66,70,74,76,78,79,40
4,8,17,19,20,23,31,32,40,43,44,45,46,50,57,61,71,75,76,78,20
5,7,15,16,20,22,25,26,29,39,45,48,50,51,53,54,61,65,71,80,26
1,11,13,14,19,20,29,30,35,36,46,50,56,57,68,73,76,77,78,79,73
2,5,12,19,20,35,37,41,46,49,51,52,54,55,56,57,59,69,74,77,20
2,4,7,13,14,25,28,31,32,35,49,50,54,61,62,66,69,74,77,78,32
3,5,8,15,17,21,22,26,27,29,30,35,41,48,58,62,65,72,74,80,22
2,5,7,11,16,18,25,28,33,40,42,43,46,49,56,59,64,67,75,80,7
1,3,4,6,12,18,22,31,32,36,40,48,57,59,64,67,68,71,79,80,71
2,3,4,5,11,15,16,24,32,34,37,41,44,49,50,56,59,61,68,76,15
1,3,5,7,13,15,18,19,20,27,30,38,42,47,48,55,57,70,73,75,1
2,4,9,10,14,18,22,34,44,45,54,57,60,62,66,67,68,69,72,74,44
4,9,14,16,17,27,37,41,44,48,50,57,61,64,65,69,71,74,77,78,74
1,3,4,15,17,18,21,30,31,39,40,43,47,54,60,63,67,71,73,79,1
1,8,9,17,18,20,24,39,49,53,56,57,58,59,60,73,74,75,76,79,79
1,6,8,15,16,17,23,24,25,28,37,44,46,55,61,63,65,68,69,75,75
1,6,17,29,32,33,38,39,43,44,45,48,51,54,59,64,68,72,76,78,39
3,4,6,7,8,9,12,13,21,22,23,24,27,31,33,45,46,51,62,63,63
1,4,11,13,16,18,26,28,30,31,36,38,45,53,60,61,63,70,71,75,71
2,6,8,20,25,29,30,31,41,43,57,59,60,63,65,68,71,74,75,76,41
1,2,7,11,13,14,16,20,26,28,31,35,46,50,59,65,68,73,74,76,26
2,9,10,16,26,30,37,40,41,43,49,51,52,53,55,58,65,69,70,74,69
2,6,9,17,18,28,35,36,38,39,40,47,51,53,63,64,65,71,76,78,2
3,8,11,26,30,33,37,40,41,42,43,44,52,55,56,57,59,60,72,77,59
1,5,9,10,15,18,23,24,27,34,36,42,52,55,59,60,62,64,70,74,15
1,5,6,10,11,24,31,33,35,37,41,50,54,69,71,73,74,75,79,80,50
1,3,8,9,25,29,31,35,36,37,40,42,53,55,56,57,60,64,72,74,72
1,11,13,32,36,37,38,43,45,52,54,57,63,64,65,68,69,71,78,79,43
6,7,8,13,17,19,22,27,31,34,43,58,59,68,69,70,71,73,76,79,68
1,6,8,9,11,16,20,22,29,30,33,34,40,46,48,52,58,60,71,72,34
3,5,7,20,24,39,40,45,46,47,48,49,53,54,56,58,61,68,75,79,46
2,3,5,6,9,10,12,15,18,25,27,28,29,38,40,44,46,57,62,71,44
14,16,27,34,36,37,39,44,46,48,59,60,61,65,66,67,68,73,78,79,16
1,2,4,11,12,13,15,17,26,30,31,38,44,47,48,61,67,71,73,77,38
2,4,9,13,25,28,29,42,44,46,48,49,54,55,57,59,61,66,68,79,55
3,6,8,10,12,17,23,28,38,41,44,46,47,51,55,57,61,67,73,77,8
3,10,11,17,18,33,34,36,38,39,43,44,46,47,52,58,61,64,65,67,11
3,5,9,15,20,22,25,27,28,31,37,39,44,47,53,55,63,64,66,72,27
2,3,5,7,15,18,19,21,22,25,28,30,33,42,47,48,49,59,61,64,61
4,11,12,17,19,24,26,28,30,31,32,36,39,43,44,55,65,69,77,80,32
4,9,10,11,12,14,16,26,30,35,37,39,43,44,46,60,67,68,71,74,43
4,7,8,10,18,19,23,27,34,36,37,39,40,43,48,50,55,61,75,76,50
4,13,14,15,18,32,34,42,45,50,52,58,60,61,65,66,69,73,77,78,18
1,2,7,10,12,18,21,22,24,26,27,28,31,44,46,70,72,73,75,78,46
